Grafica,Precio,Enlace,Status
R9 280x,4000.0,https://articulo.mercadolibre.com.mx/MLM-1364633887-r9-280x-_JM,nuevo
Gtx 1050 2gb,4000.0,https://articulo.mercadolibre.com.mx/MLM-1365038412-gtx-1050-2gb-_JM,nuevo
Tarjeta De Video Gtx 970,5000.0,https://articulo.mercadolibre.com.mx/MLM-1364915150-tarjeta-de-video-gtx-970-_JM,nuevo
