Grafica,Precio,Enlace,Status
Tarjeta Grafica Hp Nvidia Geforce Gtx 1060 3gb,5000.0,https://articulo.mercadolibre.com.mx/MLM-1364537456-tarjeta-grafica-hp-nvidia-geforce-gtx-1060-3gb-_JM,nuevo
Rx 560 4gb Rog Strix ,5700.0,https://articulo.mercadolibre.com.mx/MLM-1364401573-rx-560-4gb-rog-strix-_JM,nuevo
